DateReceived,Product,SubProduct,Issue,SubIssue,ConsumerComplaint,CompanyPublicResponse,Company,State,ZipCode,SubmittedVia,DateSentCompany,CompanyResponseConsumer,TimelyResponseSts,ConsumerDisputedSts,ComplaintId
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,Citibank,WV,25209,Web,2014-12-27,Closed with non-monetary relief,Yes,No,1171973
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Threatened to take legal action,,,"Afni, Inc.",CA,94501,Web,2015-01-08,Closed with explanation,Yes,No,1171999
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Cont\'d attempts collect debt not owed,Debt is not mine,,,"Credit Bureau Collection Services, Inc.",CA,95134,Web,2014-12-27,Closed with non-monetary relief,Yes,No,1172057
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Cont\'d attempts collect debt not owed,Debt is not mine,,,"Franklin Collection Service, Inc.",NY,10472,Web,2015-02-02,Closed with explanation,Yes,No,1171993
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Cont\'d attempts collect debt not owed,Debt is not mine,,,"Trident Asset Management, L.L.C.",SC,29036,Web,2014-12-27,Closed with non-monetary relief,No,No,1171970
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Cont\'d attempts collect debt not owed,Debt is not mine,,,"Voss & Klein, LLC",FL,33147,Web,2015-01-13,Closed with explanation,No,No,1172011
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Cont\'d attempts collect debt not owed,Debt was paid,,,"Pinnacle Credit Services, LLC",NY,10467,Web,2014-12-27,Closed with explanation,Yes,No,1172015
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Cont\'d attempts collect debt not owed,Debt was paid,,,Resurgent Capital Services L.P.,CA,92345,Web,2014-12-27,Closed with explanation,Yes,No,1172053
2014-12-27,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,Encore Capital Group,MD,20744,Web,2014-12-27,Closed with non-monetary relief,Yes,No,1172004
2014-12-27,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,,,Wells Fargo,GA,31131,Web,2015-01-02,Closed with explanation,Yes,Yes,1172076
2014-12-27,Money transfers,Domestic (US) money transfer,Money was not available when promised,,,,PayPal,NV,89117,Web,2014-12-27,Closed with explanation,No,No,1171953
2014-12-27,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,,,Nationstar Mortgage,CA,95030,Web,2014-12-27,Closed with explanation,Yes,No,1172052
2014-12-27,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Bank of America,CA,94015,Web,2014-12-27,Closed with explanation,Yes,No,1171988
2014-12-27,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Bank of America,CA,94015,Web,2014-12-28,Closed with explanation,Yes,Yes,1172151
2014-12-27,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,"Servis One, Inc.",CA,95020,Web,2014-12-27,Closed with explanation,Yes,No,1172135
2014-12-27,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,Carrington Mortgage,FL,33922,Web,2014-12-27,Closed with explanation,Yes,No,1172137
2014-12-27,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,"Fay Servicing, LLC",NV,,Web,2014-12-27,Closed with monetary relief,No,Yes,1171969
2014-12-27,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,LoanDepot,CA,94541,Web,2014-12-30,Closed with explanation,Yes,Yes,1172068
2014-12-27,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,IN,46239,Web,2014-12-27,Closed with explanation,Yes,Yes,1172046
2014-12-27,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,MI,48239,Web,2014-12-27,Closed with explanation,Yes,Yes,1172051
2014-12-27,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,HSBC,VA,22304,Web,2014-12-27,Closed with explanation,Yes,No,1172078
2014-12-27,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,TN,37363,Web,2014-12-27,Closed with explanation,Yes,No,1172034
2014-12-27,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,VT,5060,Web,2014-12-27,Closed with explanation,Yes,Yes,1172073
2014-12-27,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ditech Financial LLC,MN,55386,Web,2014-12-28,Closed with explanation,Yes,No,1172162
2014-12-27,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,GA,30326,Web,2015-01-02,Closed with explanation,No,Yes,1171984
2014-12-27,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Provident Funding,WA,98296,Web,2014-12-27,Closed with explanation,Yes,No,1172040
2014-12-27,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Quicken Loans,FL,32507,Web,2015-01-02,Closed with explanation,Yes,No,1172158
2014-12-27,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MS,39452,Web,2014-12-27,Closed with explanation,Yes,Yes,1172042
2014-12-27,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Citibank,IN,46203,Web,2014-12-28,Closed with explanation,Yes,No,1172276
2014-12-27,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase,GA,30032,Web,2014-12-28,Closed with non-monetary relief,Yes,No,1172150
2014-12-27,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Ditech Financial LLC,LA,70360,Web,2014-12-28,Closed with explanation,Yes,Yes,1172154
2014-12-27,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",,,,Bank of America,NJ,7702,Web,2015-01-02,Closed with explanation,Yes,No,1171971
2014-12-27,Payday loan,,Charged fees or interest I didn\'t expect,,,,Speedy Cash Holdings,NV,89119,Web,2014-12-27,Closed with explanation,Yes,No,1172080
2014-12-27,Payday loan,,Received a loan I didn\'t apply for,,,,BlueChip Financial,GA,30144,Web,2015-01-02,Closed with explanation,Yes,No,1172145
2014-12-27,Payday loan,,Received a loan I didn\'t apply for,,,,"CashCall, Inc.",CA,90056,Web,2015-01-02,Closed with explanation,Yes,No,1172083
2014-12-27,Student loan,Non-federal student loan,Can\'t repay my loan,,,,Navient,IL,60098,Web,2014-12-27,Closed with explanation,Yes,No,1172054
2014-12-27,Student loan,Non-federal student loan,Dealing with my lender or servicer,,,,American Student Assistance,GA,30168,Web,2015-01-02,Closed with explanation,Yes,No,1172067
2014-12-27,Student loan,Non-federal student loan,Dealing with my lender or servicer,,,,Navient,IL,61107,Web,2015-01-02,Closed with monetary relief,Yes,No,1172049
2014-12-27,Student loan,Non-federal student loan,Dealing with my lender or servicer,,,,Performant Financial Corporation,NJ,7606,Web,2015-01-16,Closed with non-monetary relief,Yes,No,1171978
2014-12-28,Bank account or service,Checking account,"Account opening, closing, or management",,,,JPMorgan Chase,NY,10128,Web,2015-01-02,Closed with explanation,Yes,No,1172190
2014-12-28,Bank account or service,Checking account,"Account opening, closing, or management",,,,JPMorgan Chase,TX,75150,Web,2014-12-28,Closed with explanation,Yes,No,1172367
2014-12-28,Bank account or service,Checking account,"Account opening, closing, or management",,,,U.S. Bancorp,IL,60629,Web,2014-12-28,Closed with non-monetary relief,Yes,Yes,1172239
2014-12-28,Bank account or service,Checking account,Deposits and withdrawals,,,,TCF National Bank,MN,56301,Web,2014-12-28,Closed with monetary relief,Yes,No,1172261
2014-12-28,Bank account or service,Checking account,Problems caused by my funds being low,,,,RBS Citizens,OH,44132,Web,2014-12-29,Closed with explanation,Yes,No,1172386
2014-12-28,Bank account or service,Savings account,Deposits and withdrawals,,,,JPMorgan Chase,,,Web,2014-12-31,Closed with explanation,Yes,No,1172184
2014-12-28,Consumer loan,Installment loan,Managing the loan or lease,,,,Amex,MI,48167,Web,2015-01-05,Closed with explanation,Yes,Yes,1173920
2014-12-28,Consumer loan,Installment loan,Managing the loan or lease,,,,Speedy Cash Holdings,TX,77340,Web,2015-01-05,Closed with explanation,Yes,No,1172300
2014-12-28,Consumer loan,Installment loan,Problems when you are unable to pay,,,,"Gold Star Finance, Inc.",TX,78237,Web,2015-01-02,Closed with non-monetary relief,Yes,No,1172238
2014-12-28,Consumer loan,Installment loan,Taking out the loan or lease,,,,Avant Credit Corporation,FL,32746,Web,2015-01-05,Closed with explanation,Yes,No,1172200
2014-12-28,Consumer loan,Installment loan,Taking out the loan or lease,,,,Citibank,NY,11364,Web,2015-01-05,Closed with explanation,Yes,Yes,1172409
2014-12-28,Consumer loan,Installment loan,Taking out the loan or lease,,,,"Quick Click Loans, LLC",GA,30296,Web,2015-01-02,Closed with explanation,Yes,Yes,1172294
2014-12-28,Consumer loan,Installment loan,Taking out the loan or lease,,,,World Acceptance Corporation,GA,30034,Web,2015-01-05,Closed with explanation,Yes,No,1172413
2014-12-28,Consumer loan,Vehicle lease,Taking out the loan or lease,,,,Nissan Motor Acceptance Corporation,FL,33682,Web,2015-01-05,Closed with explanation,Yes,Yes,1173932
2014-12-28,Consumer loan,Vehicle loan,Managing the loan or lease,,,,"First Investors Financial Services Group, Inc.",NJ,8109,Web,2015-01-05,Closed with monetary relief,Yes,Yes,1173793
2014-12-28,Consumer loan,Vehicle loan,Managing the loan or lease,,,,Hyundai Capital America,VA,22942,Web,2014-12-28,Closed with explanation,Yes,Yes,1172187
2014-12-28,Consumer loan,Vehicle loan,Managing the loan or lease,,,,Santander Consumer USA,IN,46530,Web,2014-12-29,Closed with explanation,Yes,No,1173838
2014-12-28,Consumer loan,Vehicle loan,Problems when you are unable to pay,,,,Exeter Finance Corp,WI,53556,Web,2015-01-05,Closed with explanation,Yes,No,1172186
2014-12-28,Consumer loan,Vehicle loan,Problems when you are unable to pay,,,,Santander Consumer USA,TX,75001,Web,2014-12-29,Closed with explanation,Yes,No,1172393
2014-12-28,Consumer loan,Vehicle loan,Taking out the loan or lease,,,,GM Financial,FL,33672,Web,2015-01-02,Closed with explanation,Yes,Yes,1172282
2014-12-28,Credit card,,APR or interest rate,,,,Bank of America,NY,13413,Web,2014-12-28,Closed with explanation,Yes,No,1172138
2014-12-28,Credit card,,APR or interest rate,,,,JPMorgan Chase,IA,52724,Web,2014-12-29,Closed with explanation,Yes,No,1172220
2014-12-28,Credit card,,Billing disputes,,,,Barclays,MN,55124,Web,2014-12-29,Closed with monetary relief,Yes,No,1172425
2014-12-28,Credit card,,Billing disputes,,,,Capital One,WI,53095,Web,2014-12-28,Closed with explanation,Yes,No,1172189
2014-12-28,Credit card,,Billing disputes,,,,GE Capital Retail,FL,33538,Web,2015-01-05,Closed with monetary relief,Yes,No,1173775
2014-12-28,Credit card,,Billing statement,,,,Capital One,NY,11231,Web,2015-01-02,Closed with explanation,Yes,Yes,1172291
2014-12-28,Credit card,,Credit determination,,,,Citibank,CT,6010,Web,2015-01-05,Closed with explanation,Yes,No,1172257
2014-12-28,Credit card,,Customer service / Customer relations,,,,Citibank,TX,77340,Web,2014-12-28,Closed with non-monetary relief,Yes,Yes,1172305
2014-12-28,Credit card,,Delinquent account,,,,Citibank,MN,55443,Web,2014-12-29,Closed with explanation,Yes,No,1173695
2014-12-28,Credit card,,Identity theft / Fraud / Embezzlement,,,,Bank of America,OH,45424,Web,2015-01-05,Closed with explanation,Yes,No,1172265
2014-12-28,Credit card,,Late fee,,,,GE Capital Retail,VA,22031,Web,2014-12-29,Closed with explanation,Yes,No,1173704
2014-12-28,Credit card,,Late fee,,,,Wells Fargo,AP,96319,Web,2014-12-29,Closed with monetary relief,Yes,No,1172423
2014-12-28,Credit card,,Rewards,,,,Wells Fargo,MN,56560,Web,2014-12-28,Closed with explanation,Yes,No,1172206
2014-12-28,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,,,TransUnion,NJ,7644,Web,2015-01-05,Closed with explanation,Yes,No,1172182
2014-12-28,Credit reporting,,Credit reporting company\'s investigation,Inadequate help over the phone,,,Equifax,AL,36609,Web,2015-01-05,Closed with explanation,Yes,Yes,1172201
2014-12-28,Credit reporting,,Credit reporting company\'s investigation,Inadequate help over the phone,,,Equifax,GA,30324,Web,2015-01-05,Closed with explanation,Yes,Yes,1173716
2014-12-28,Credit reporting,,Credit reporting company\'s investigation,Inadequate help over the phone,,,TransUnion,NC,27292,Web,2015-01-27,Closed with explanation,Yes,No,1172203
2014-12-28,Credit reporting,,Credit reporting company\'s investigation,Investigation took too long,,,Experian,NY,11210,Web,2015-01-05,Closed with explanation,Yes,Yes,1172317
2014-12-28,Credit reporting,,Credit reporting company\'s investigation,No notice of investigation status/result,,,Equifax,CA,95131,Web,2014-12-28,Closed with explanation,Yes,Yes,1172311
2014-12-28,Credit reporting,,Credit reporting company\'s investigation,No notice of investigation status/result,,,Equifax,NY,11234,Web,2015-01-05,Closed with explanation,Yes,Yes,1172371
2014-12-28,Credit reporting,,Credit reporting company\'s investigation,No notice of investigation status/result,,,Experian,CA,95131,Web,2014-12-28,Closed with explanation,Yes,No,1172312
2014-12-28,Credit reporting,,Credit reporting company\'s investigation,No notice of investigation status/result,,,Experian,NY,10952,Web,2014-12-28,Closed with explanation,Yes,No,1172269
2014-12-28,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,,,Equifax,PA,19610,Web,2014-12-28,Closed with explanation,Yes,Yes,1172280
2014-12-28,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,,,TransUnion,CA,94303,Web,2014-12-28,Closed with explanation,Yes,Yes,1172370
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,GA,30028,Web,2014-12-28,Closed with explanation,Yes,No,1172254
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,PA,19610,Web,2014-12-28,Closed with explanation,Yes,Yes,1172281
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,77065,Web,2015-01-02,Closed with explanation,Yes,No,1172322
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,77065,Web,2015-01-02,Closed with explanation,Yes,No,1172324
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,VA,24059,Web,2014-12-28,Closed with explanation,Yes,No,1172264
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,GA,,Web,2015-01-02,Closed with explanation,Yes,No,1172166
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,NV,89123,Web,2015-01-02,Closed with explanation,Yes,Yes,1172332
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,TX,77065,Web,2015-01-02,Closed with explanation,Yes,No,1172326
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,TX,77065,Web,2015-01-02,Closed with non-monetary relief,Yes,No,1172323
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,TransUnion,FL,33496,Web,2015-01-06,Closed with explanation,Yes,No,1172175
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,TransUnion,GA,30314,Web,2014-12-28,Closed with explanation,Yes,No,1172171
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,TransUnion,TX,77065,Web,2015-01-02,Closed with explanation,Yes,No,1172321
2014-12-28,Credit reporting,,Incorrect information on credit report,Account status,,,TransUnion,TX,77065,Web,2015-01-02,Closed with explanation,Yes,No,1172325
2014-12-28,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,FL,33321,Web,2014-12-28,Closed with explanation,Yes,No,1172286
2014-12-28,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,GA,30314,Web,2014-12-28,Closed with explanation,Yes,No,1172168
2014-12-28,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,TX,77065,Web,2015-01-02,Closed with explanation,Yes,No,1172320
2014-12-28,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,TX,77065,Web,2015-01-05,Closed with explanation,Yes,No,1172327
